customer_id,age,country,customer_segment,kyc_source,primary_device,income_annual_eur,account_age_days,logins_30d,avg_session_min,txn_cnt_30d,avg_txn_amount_eur,cash_in_ratio,cross_border_ratio,failed_txn_rate,support_tickets_90d,chargeback_cnt_90d,disputes_open,pep_flag,sanction_screen_hit,aml_alerts_180d,card_user,fx_trading_user,crypto_user,risk_tier,next_30d_net_revenue_eur
185,43,DE,Retail,InApp,Android,41647.0,528,6,7.79,13,21.63,0.273,0.052,0.311,4,0,0,0,0,1,1,0,0,High,-50.0
186,41,UK,SME,InApp,Android,23924.0,1289,15,12.93,40,53.76,0.152,0.529,0.04,0,0,0,0,0,2,1,0,0,Medium,18.64
187,26,DE,Retail,Web,,,1084,11,0.84,16,19.02,0.239,0.209,0.011,0,0,1,0,0,0,0,0,0,Low,-3.42
188,37,UK,Retail,InApp,iOS,32842.0,737,8,11.28,14,12.94,0.466,0.12,0.077,0,1,0,0,0,0,1,0,0,Medium,-40.39
189,30,DE,Retail,InApp,Android,,35,13,,16,13.73,0.683,0.126,0.187,2,0,0,0,0,0,1,0,0,Low,-50.0
190,33,BE,Retail,Web,iOS,60553.0,1065,12,7.25,15,40.25,0.127,0.182,0.154,2,0,0,0,0,0,1,0,0,Low,-38.64
191,53,IT,Retail,InApp,iOS,51653.0,1109,8,5.97,19,39.58,0.215,0.21,0.162,1,0,0,0,0,0,1,0,0,Low,-50.0
192,50,DE,Retail,InApp,iOS,,255,9,9.53,22,12.08,0.346,0.143,0.187,0,1,1,0,0,0,1,0,1,High,-50.0
193,49,ES,Retail,Partner,Web,36543.0,1137,10,11.91,12,54.11,0.516,0.472,0.266,0,0,0,0,0,0,1,0,0,Low,-50.0
194,36,IT,Retail,InApp,,8000.0,603,4,9.7,20,19.59,0.536,0.182,0.02,1,0,0,0,0,0,1,0,0,Low,8.57
195,67,ES,Retail,InApp,Android,40137.0,1100,8,5.08,19,28.16,0.13,0.176,0.089,2,0,1,0,0,0,0,0,0,Medium,-36.38
196,22,NL,Retail,Web,Web,54843.0,1260,11,8.24,17,16.73,0.441,0.025,0.17,2,0,0,0,0,1,1,1,0,High,-50.0
197,35,ES,Retail,Web,iOS,38200.0,1052,11,10.11,15,9.39,0.623,0.103,0.011,2,0,1,0,0,0,1,0,0,Low,6.24
198,24,NL,SME,,Android,32559.0,1411,10,8.59,35,45.96,0.477,0.071,0.234,0,0,0,0,0,0,1,1,0,Medium,-28.07
199,35,DE,Retail,Web,Android,37236.0,120,10,,17,16.7,0.325,0.201,0.133,0,0,0,0,0,1,1,1,0,Medium,-15.99
200,68,ES,Retail,InApp,Android,61446.0,491,10,10.82,17,93.98,0.226,0.282,0.064,1,0,0,0,0,1,0,0,0,Medium,-10.95
201,37,UK,Retail,InApp,Android,41130.0,95,11,6.0,19,17.1,0.301,0.357,0.084,1,0,0,0,0,0,0,0,0,Low,-20.87
202,65,FR,Retail,Web,Web,71727.0,264,9,7.58,16,19.29,0.072,0.394,0.061,2,1,0,0,0,1,0,0,0,High,-33.48
203,43,DE,Retail,Web,iOS,32868.0,564,13,8.74,19,53.66,0.787,,0.018,0,0,1,0,0,0,1,0,0,Medium,13.45
204,54,ES,Retail,Web,iOS,45476.0,41,10,9.95,20,76.31,0.453,0.393,0.165,1,0,0,0,0,2,1,0,1,Medium,-37.82
205,41,UK,Retail,InApp,Android,35066.0,598,9,7.98,16,21.82,0.084,0.043,0.007,0,1,0,0,0,0,1,0,0,Medium,-1.37
206,31,BE,Retail,Web,iOS,75192.0,197,11,2.97,18,19.62,0.823,0.155,0.028,1,0,0,0,0,0,1,0,0,Low,7.15
207,57,IT,Retail,InApp,Android,44875.0,176,9,7.68,19,26.18,0.16,0.032,0.065,1,0,1,1,0,0,1,0,0,Medium,-11.03
208,68,DE,Retail,InApp,iOS,76049.0,1254,7,6.97,19,26.24,0.338,0.156,0.09,2,0,0,0,0,0,0,1,0,Medium,-3.68
209,31,NL,Retail,,Android,35278.0,1117,11,5.72,18,27.27,0.632,0.343,0.071,0,0,0,0,0,0,1,0,0,Low,-10.1
210,58,FR,Retail,InApp,Android,66441.0,687,8,4.64,19,22.56,0.667,0.378,0.049,2,1,1,0,0,0,0,1,0,High,15.71
211,31,IT,Retail,Web,Web,,854,4,4.26,18,31.39,0.288,0.145,,2,0,0,0,0,0,1,0,0,Low,-42.61
212,55,DE,Retail,InApp,Android,55386.0,442,6,6.18,14,16.94,0.454,0.027,0.009,0,0,0,0,0,0,1,0,0,Medium,-2.64
213,59,DE,Retail,Web,Web,22485.0,732,6,5.61,17,51.1,0.185,0.309,0.018,0,0,0,0,0,0,1,1,0,Low,57.47
214,41,NL,Retail,InApp,Android,47575.0,1165,8,6.66,14,29.88,0.572,0.284,0.055,0,1,0,0,0,1,1,0,0,Medium,-32.26
215,56,ES,Retail,InApp,Android,,785,11,,18,25.86,0.142,,0.222,0,1,0,0,0,0,0,0,0,Medium,-50.0
216,32,DE,Retail,InApp,Android,46114.0,1191,15,4.03,10,36.47,0.66,0.676,0.061,2,0,0,0,0,2,1,1,0,Medium,45.36
217,22,BE,Retail,InApp,Android,17706.0,730,5,0.79,14,59.6,0.341,0.065,0.072,0,0,0,0,0,0,0,0,0,Low,-11.13
218,23,IT,SME,Web,Android,40495.0,547,5,11.42,19,28.64,0.157,0.16,0.102,2,0,0,0,0,0,1,1,0,Low,12.74
219,41,NL,Retail,InApp,iOS,59530.0,1342,5,8.43,20,18.09,0.17,0.093,0.035,0,0,0,0,0,1,1,0,0,Medium,-1.79
220,64,FR,Retail,InApp,iOS,50761.0,1352,12,5.4,13,4.16,0.465,0.138,0.155,1,0,0,0,0,1,1,0,1,Medium,-50.0
221,24,BE,Retail,InApp,Android,22257.0,348,8,,19,9.56,0.403,0.017,0.098,2,0,1,0,0,0,1,0,0,Medium,-39.2
222,41,ES,SME,InApp,iOS,11626.0,698,11,12.23,24,77.09,0.288,0.483,0.013,1,2,1,0,0,0,1,1,0,Medium,109.1
223,54,DE,Retail,InApp,Android,49951.0,1160,10,11.72,15,34.39,0.318,0.288,0.045,1,0,1,0,0,1,1,0,0,Medium,-1.26
224,28,BE,Retail,Partner,iOS,67299.0,397,4,2.67,18,21.59,0.249,0.194,0.119,1,0,0,0,0,0,1,1,0,Low,19.91
225,55,NL,SME,InApp,iOS,26577.0,1125,15,6.99,30,128.59,0.326,0.044,0.065,0,0,0,0,0,0,1,1,0,Low,32.91
226,33,UK,Retail,InApp,Android,75558.0,1350,9,8.37,26,27.53,0.382,0.174,0.077,2,0,0,0,0,0,1,0,0,Low,-4.71
227,60,ES,Retail,Web,iOS,41896.0,359,5,11.71,11,31.43,0.156,0.096,0.007,0,0,0,0,0,0,0,0,0,Medium,4.53
228,48,NL,Retail,Web,Web,10661.0,235,7,4.39,16,60.05,0.226,0.276,0.065,1,0,0,0,0,0,1,1,0,Low,47.23
229,46,DE,Retail,InApp,Web,17026.0,1417,10,7.38,17,19.4,0.032,0.127,0.182,1,1,0,0,0,0,1,1,0,Medium,-40.15
230,27,IT,Retail,Web,,54319.0,1493,9,4.83,24,20.23,0.159,0.158,0.089,4,2,0,0,0,0,1,0,0,Medium,-45.8
231,42,NL,Retail,Partner,iOS,44073.0,1288,15,,28,11.67,0.297,0.063,0.03,1,0,1,0,0,0,1,0,0,Low,-3.04
232,62,DE,Retail,InApp,iOS,,922,5,7.7,16,20.64,0.312,0.429,0.087,0,1,0,0,0,0,0,1,0,High,19.46
233,19,FR,Retail,InApp,Android,22830.0,134,9,4.95,18,4.58,0.185,0.363,0.074,2,0,0,0,0,0,1,0,0,Low,-20.13
234,57,DE,Retail,Web,iOS,43896.0,1373,7,6.33,28,19.59,0.464,0.132,0.096,0,0,0,0,0,0,1,0,0,Low,-9.06
235,43,DE,SME,Web,Web,42108.0,303,5,7.77,21,32.82,0.18,0.222,0.09,0,0,0,0,0,0,0,1,0,Low,23.87
236,55,BE,Retail,Partner,Web,39712.0,274,9,10.17,20,28.31,0.533,0.278,0.149,2,1,0,0,0,1,1,1,0,High,-10.8
237,52,NL,Retail,InApp,iOS,35878.0,1077,9,5.09,18,40.19,0.254,0.394,0.067,0,0,0,0,0,0,1,0,0,Low,-20.3
238,40,FR,Retail,Partner,Android,36197.0,587,10,8.63,15,29.25,0.345,0.133,0.176,0,0,0,0,0,1,1,1,0,High,-50.0
239,34,UK,Retail,InApp,Android,44794.0,1302,11,7.19,18,18.81,0.506,0.452,0.021,1,0,0,0,0,0,1,0,0,Low,1.92
240,50,FR,Retail,Web,Android,46841.0,1310,15,9.8,10,35.56,0.181,0.332,0.06,0,0,0,0,0,0,1,0,0,Low,-15.81
241,25,NL,Retail,Web,iOS,46041.0,1209,15,2.7,15,31.56,0.215,0.533,0.014,0,0,0,0,0,0,1,1,0,Low,81.21
242,48,ES,Retail,InApp,Android,,1256,4,,16,28.45,0.352,0.155,0.04,0,0,0,0,0,0,0,0,0,Low,-12.15
243,22,NL,SME,InApp,iOS,22780.0,822,13,5.33,34,85.64,0.486,0.308,0.153,2,0,0,0,0,0,1,1,0,Low,76.75
244,51,UK,SME,InApp,Web,13013.0,1308,14,3.54,29,136.71,0.196,0.074,,0,0,0,0,0,0,1,0,0,Low,5.3
245,50,DE,SME,Web,Android,58271.0,1373,13,7.87,38,52.19,0.196,0.011,0.241,2,0,0,0,0,0,1,1,0,Medium,-43.76
246,22,ES,Retail,InApp,Android,26904.0,425,7,7.39,15,27.66,0.181,0.086,0.044,2,0,0,0,0,2,1,0,0,Medium,-15.32
247,57,NL,Retail,Web,Web,35928.0,641,8,8.5,25,21.36,0.365,0.173,0.164,1,0,0,0,0,0,1,0,0,Low,-50.0
248,39,NL,Retail,InApp,Android,32206.0,929,10,7.89,10,91.27,0.203,0.059,0.1,0,0,0,0,0,0,1,1,0,Low,-9.08
249,58,BE,Retail,InApp,Android,31864.0,1289,9,13.35,10,19.27,0.604,0.62,0.087,0,0,0,0,0,0,0,0,0,Medium,-27.84
250,20,NL,SME,InApp,iOS,18668.0,588,14,9.66,30,61.14,0.346,0.473,0.063,0,1,0,0,0,0,1,1,1,Low,121.63
251,27,DE,SME,Partner,Android,32888.0,395,9,9.19,27,39.24,0.287,0.117,0.031,0,1,0,0,0,0,1,0,0,Medium,-5.27
252,43,UK,Retail,InApp,iOS,52389.0,485,12,6.98,19,31.08,0.277,0.188,0.065,0,0,0,0,0,0,1,0,0,Low,-13.68
253,27,ES,SME,InApp,Web,41937.0,1200,7,12.43,24,63.62,0.13,0.228,0.085,1,0,0,0,0,0,0,1,1,Low,35.47
254,35,NL,SME,InApp,iOS,50072.0,783,9,6.65,27,32.46,0.173,0.271,0.034,0,0,0,0,0,0,1,1,0,Low,88.48
255,52,ES,Retail,Partner,iOS,34063.0,387,10,9.25,27,10.58,0.415,0.021,0.059,2,0,0,0,0,0,1,0,0,Low,-10.31
256,25,ES,SME,Web,Android,56446.0,1074,15,6.56,25,38.99,0.272,0.198,0.26,3,0,0,0,0,0,1,0,0,Low,-50.0
257,53,ES,Retail,InApp,iOS,33866.0,992,7,8.21,18,43.67,0.449,,0.004,0,1,0,0,0,1,0,0,0,High,-13.63
258,23,UK,Retail,InApp,Web,8263.0,781,7,9.02,14,19.11,0.542,0.163,0.16,1,0,1,0,0,1,1,0,1,High,-50.0
259,27,UK,Retail,InApp,,47066.0,932,7,10.25,19,18.41,0.299,0.145,0.153,1,0,0,0,0,0,0,0,0,Medium,-43.92
260,48,FR,Retail,InApp,iOS,54278.0,351,14,4.34,19,9.13,0.421,,0.204,0,0,0,0,0,0,1,0,0,Low,-50.0
261,59,UK,Retail,Web,Android,33052.0,279,12,7.96,16,19.34,0.635,0.064,0.083,3,0,0,0,0,1,1,0,0,Medium,-23.54
262,26,IT,SME,InApp,Android,61187.0,1212,15,4.62,23,104.95,0.526,,0.065,0,0,0,0,0,1,0,0,0,Medium,-1.69
263,33,NL,Retail,InApp,Web,28389.0,1022,8,6.45,16,85.72,0.387,0.065,0.131,0,0,0,0,0,1,0,0,0,Medium,-36.92
264,66,DE,Retail,Web,Android,52732.0,1466,14,7.8,14,32.48,0.378,0.023,0.1,1,1,0,0,0,0,1,0,0,Medium,-36.81
265,69,NL,Retail,InApp,iOS,69916.0,1408,8,8.36,22,23.33,0.223,0.207,0.21,1,0,0,0,0,0,1,0,0,Medium,-50.0
266,48,IT,Retail,InApp,iOS,42588.0,548,12,7.39,20,7.69,0.243,0.195,0.16,0,0,0,0,0,0,0,1,0,Low,-15.7
267,41,BE,Retail,InApp,iOS,,697,12,4.64,19,13.22,0.442,0.297,0.016,2,1,0,0,0,0,0,0,0,Medium,-12.5
268,36,UK,Retail,InApp,Android,40309.0,1274,4,9.85,15,23.94,0.566,0.06,0.02,0,1,0,0,0,0,1,1,0,Medium,8.0
269,49,ES,Enterprise,Web,iOS,68053.0,11,21,2.57,36,55.99,0.469,0.218,0.017,1,0,0,0,0,0,1,1,0,Low,104.34
270,48,IT,Retail,InApp,Android,48445.0,1296,6,8.44,21,15.19,0.381,0.119,0.123,1,1,0,0,0,0,0,0,0,High,-50.0
271,33,NL,Retail,InApp,Web,76307.0,257,10,7.87,18,18.75,0.229,0.152,0.222,2,0,0,0,0,0,1,0,0,Medium,-50.0
272,19,ES,Retail,InApp,,46468.0,395,15,7.69,23,32.22,0.281,0.553,0.153,2,0,0,0,0,0,1,0,1,Low,-41.57
273,25,ES,Retail,Web,Android,,726,8,11.54,14,11.63,0.193,0.159,0.044,0,0,0,0,0,0,1,0,0,Low,-7.87
274,67,NL,SME,InApp,iOS,32664.0,1060,16,8.14,31,78.16,0.51,0.164,0.009,0,0,1,0,0,1,1,1,0,Medium,67.33
275,39,UK,Retail,InApp,Android,42986.0,535,7,12.83,22,51.0,0.487,0.043,0.151,1,0,0,0,0,0,1,0,0,Medium,-41.8
276,43,DE,Retail,InApp,iOS,9339.0,1408,11,11.91,19,15.17,0.12,0.138,0.058,1,0,0,0,0,1,1,0,0,Medium,-17.88
277,42,FR,Retail,InApp,Android,34400.0,1175,5,5.75,23,7.41,0.133,0.093,0.024,0,0,1,0,0,0,1,0,1,Medium,1.33
278,58,BE,SME,InApp,iOS,,1111,15,7.59,25,97.31,0.751,0.207,0.085,2,0,0,0,0,0,0,0,0,Low,-9.02
279,21,DE,Retail,InApp,iOS,45837.0,1160,11,6.21,17,22.72,0.268,,0.094,2,0,0,0,0,0,1,0,1,Low,-29.89
280,22,NL,Retail,Web,,73069.0,51,14,,17,21.36,0.293,0.467,0.009,0,0,0,0,0,0,0,0,0,Low,0.29
281,32,NL,Retail,InApp,iOS,,1235,15,,20,22.26,0.762,0.174,0.104,3,0,0,0,0,0,1,1,0,Medium,6.74
282,43,NL,Retail,Web,Web,11237.0,909,14,4.26,22,17.28,0.421,0.491,0.135,1,0,0,0,0,3,1,0,1,Medium,-48.83
283,52,FR,Retail,InApp,iOS,27377.0,285,7,10.14,23,12.26,0.276,0.314,0.01,0,0,0,0,0,0,1,0,0,Low,14.49
284,43,DE,Retail,InApp,Web,,1169,8,7.84,21,25.64,0.514,0.139,0.104,3,0,0,0,0,0,0,0,0,Medium,-36.47
285,40,NL,Retail,InApp,Android,43488.0,164,1,10.2,26,13.51,0.244,0.206,0.123,0,0,0,0,0,0,1,0,0,Low,-20.57
286,66,UK,Enterprise,InApp,iOS,67991.0,929,6,3.69,43,117.27,0.171,0.371,0.052,2,0,0,0,0,1,1,0,0,Low,33.23
287,26,UK,Retail,Web,iOS,57361.0,856,11,7.25,16,14.58,0.786,0.176,0.073,4,0,0,0,0,3,0,0,0,Medium,-34.41
288,47,FR,SME,Web,iOS,56882.0,49,5,8.76,27,45.38,0.479,0.161,0.104,3,0,0,0,0,0,1,0,0,Medium,-16.28
289,46,IT,Retail,Web,Android,38526.0,566,7,5.84,8,26.77,0.185,0.222,0.039,0,0,0,0,0,0,1,0,0,Low,-3.05
290,42,DE,Retail,InApp,iOS,59586.0,186,12,8.95,12,25.93,0.183,0.103,0.144,3,0,0,0,0,0,1,0,0,Medium,-50.0
291,59,ES,Retail,Web,Web,27665.0,1420,12,5.99,11,27.1,0.185,0.309,0.12,3,0,0,0,0,0,0,0,0,Medium,-50.0
292,31,NL,Retail,InApp,iOS,57493.0,1203,9,8.09,16,30.69,0.189,0.412,0.062,2,0,0,0,0,1,1,0,0,Medium,-15.0
293,67,UK,Retail,InApp,iOS,,1493,7,9.95,20,8.8,0.117,0.22,0.051,1,0,0,0,0,0,0,1,0,Low,28.46
294,35,IT,Retail,InApp,iOS,18832.0,735,5,8.58,17,79.21,0.248,,0.076,2,0,0,0,0,0,1,1,0,Low,42.54
295,46,ES,Retail,InApp,Android,51492.0,497,8,3.27,17,22.65,0.622,0.474,0.002,1,0,0,0,0,0,0,1,0,Low,65.86
296,45,FR,Retail,Web,Android,64361.0,1437,10,11.84,19,29.85,0.19,0.391,0.06,0,0,0,0,0,0,0,0,0,Low,-12.4
297,62,FR,Retail,Web,Web,35494.0,465,10,10.08,33,18.85,0.525,0.326,0.183,1,0,0,0,0,1,1,0,0,Medium,-50.0
298,40,DE,SME,InApp,iOS,67004.0,626,7,8.49,36,119.63,0.728,0.095,0.094,1,1,0,0,0,1,1,0,0,High,-15.08
299,32,UK,Retail,InApp,iOS,15505.0,206,7,13.12,20,48.84,0.477,0.013,0.006,0,0,0,0,0,0,1,0,0,Low,18.35
300,19,UK,Retail,Web,Android,22851.0,1233,6,7.37,17,35.34,0.075,0.258,0.117,2,0,0,0,0,0,1,0,0,Medium,-28.27
301,36,IT,Retail,Partner,Android,39652.0,185,10,9.88,27,16.27,0.184,0.003,0.045,1,0,0,0,0,0,0,0,0,Low,-1.53
302,60,BE,SME,Web,Android,36068.0,59,9,1.93,29,53.76,0.602,0.082,0.065,2,0,0,0,0,0,1,0,1,Medium,0.93
303,18,NL,Retail,InApp,Android,31326.0,1251,11,12.07,19,19.15,0.288,0.121,0.125,4,0,0,0,0,0,1,0,0,Low,-50.0
304,64,FR,Retail,InApp,Android,44139.0,1262,10,9.77,19,28.02,0.581,0.593,0.136,1,1,0,0,0,0,0,0,1,Medium,-50.0
305,46,NL,Retail,Web,iOS,33543.0,1281,6,12.19,25,37.36,0.229,0.091,0.132,2,1,1,0,0,0,1,0,0,High,-50.0
306,25,DE,Retail,InApp,Web,36256.0,1289,7,5.74,18,44.38,0.398,0.024,,1,0,0,0,0,0,0,0,0,Low,-13.96
307,33,DE,SME,Partner,iOS,,218,10,13.94,30,40.87,0.3,,0.044,0,0,0,0,0,0,0,0,0,Low,3.44
308,46,UK,Retail,Partner,Android,31319.0,547,5,9.89,14,45.2,0.297,0.041,0.059,1,0,0,0,0,2,1,0,0,Low,-9.09
309,34,NL,SME,Partner,iOS,,1149,9,10.11,23,36.46,0.096,0.153,0.116,1,1,1,0,0,2,1,0,0,High,-47.24
310,23,NL,Retail,InApp,Android,31671.0,469,6,4.95,15,45.38,0.528,0.109,0.097,1,0,0,0,0,1,1,0,0,High,-48.24
311,52,NL,Retail,Web,Web,22710.0,1169,11,9.12,20,22.72,0.73,0.108,0.121,1,0,0,0,0,0,1,0,0,Low,-34.95
312,52,ES,Retail,Web,Web,54219.0,1365,8,8.52,16,50.67,0.479,0.714,0.019,1,1,0,1,0,0,0,0,0,Medium,-1.08
313,24,UK,Retail,InApp,Android,69325.0,1442,14,7.96,18,11.62,0.467,0.166,0.244,3,1,0,0,0,0,1,0,0,Medium,-50.0
314,32,NL,Retail,InApp,Android,59033.0,1168,9,8.93,27,13.26,0.284,0.247,0.086,4,0,0,0,0,0,0,0,0,Medium,-31.02
315,30,NL,Retail,InApp,Android,47307.0,1197,12,2.84,25,25.51,0.607,0.184,0.022,1,1,1,0,0,0,1,1,0,Medium,36.71
316,52,FR,Retail,InApp,Android,31736.0,899,10,10.49,25,39.02,0.353,0.243,0.057,1,1,0,0,0,0,1,0,0,Medium,-20.29
317,55,DE,Retail,Partner,Android,37409.0,123,8,,15,24.84,0.759,0.104,0.122,2,0,0,0,0,0,0,0,0,Low,-38.26
318,55,FR,Retail,Web,iOS,58912.0,658,7,7.5,23,19.28,0.574,0.195,0.156,0,0,0,0,0,1,0,0,0,Medium,-49.69
319,66,BE,Enterprise,InApp,Android,8000.0,1430,16,6.84,30,258.89,0.478,0.106,0.039,0,0,0,0,0,0,1,0,0,Low,34.97
320,57,IT,Retail,InApp,iOS,36188.0,1368,7,7.55,22,222.23,0.545,0.117,0.012,1,1,0,0,0,0,1,0,0,Medium,25.01
321,34,DE,Retail,InApp,Android,53746.0,363,14,3.44,22,32.33,0.208,0.048,0.031,1,0,0,0,0,0,1,1,0,Low,30.8
322,23,UK,Retail,InApp,iOS,23788.0,1122,10,3.07,11,27.18,0.831,0.221,0.103,3,0,0,0,0,1,0,0,1,Medium,-37.8
323,49,NL,Retail,InApp,iOS,48774.0,465,15,6.44,20,27.53,0.693,0.03,0.056,0,1,0,0,0,0,1,1,0,Medium,-6.8
324,65,IT,Retail,Web,Android,48032.0,629,7,2.55,18,23.46,0.407,0.486,0.014,0,1,1,0,0,1,1,0,1,High,-8.21
325,68,IT,Enterprise,Web,Android,18731.0,975,18,4.5,44,153.15,0.372,0.246,0.069,1,0,0,0,0,0,1,1,0,Low,137.31
326,29,UK,Retail,Web,Web,,748,4,9.17,25,30.97,0.507,0.096,0.273,2,0,0,0,0,0,0,0,0,Low,-50.0
327,30,BE,SME,Web,iOS,32121.0,909,11,6.48,20,52.72,0.554,0.193,0.044,0,0,0,0,0,1,1,0,0,Low,4.8
328,19,NL,Retail,InApp,Android,48658.0,153,7,,17,18.25,0.474,0.005,0.074,0,0,0,1,0,0,1,0,0,Medium,-24.41
329,25,ES,SME,Web,Android,52717.0,449,15,11.9,33,22.92,0.356,0.06,0.193,1,0,0,0,0,0,1,0,0,Low,-50.0
330,46,UK,Retail,InApp,iOS,48383.0,1217,5,0.5,24,39.63,0.449,0.227,0.051,0,0,0,0,0,0,1,0,0,Low,-2.4
331,46,DE,Enterprise,InApp,Android,43161.0,931,10,6.06,31,258.72,0.342,0.356,0.026,0,0,0,0,0,0,0,0,0,Low,51.38
332,37,BE,Retail,InApp,iOS,,1263,14,7.96,22,65.07,0.085,0.294,0.017,0,1,0,0,0,0,1,0,1,Medium,15.96
333,34,BE,Retail,InApp,Android,23183.0,1448,8,8.75,26,35.97,0.444,0.502,0.055,0,0,0,0,0,2,0,1,0,Medium,106.94
334,61,ES,Retail,InApp,iOS,41508.0,537,13,,17,11.26,0.346,0.266,0.117,1,0,0,0,0,0,1,1,0,Low,1.52
335,41,UK,Retail,InApp,Android,29256.0,401,7,8.55,21,35.4,0.467,0.35,0.067,0,1,1,0,0,0,1,1,0,Medium,46.22
336,60,FR,Retail,InApp,Android,58505.0,469,4,6.26,26,19.94,0.219,0.132,0.057,1,1,1,0,0,0,0,0,1,Medium,-22.81
337,68,FR,Retail,Partner,iOS,52932.0,861,5,11.65,18,18.26,0.191,0.393,0.035,0,0,0,0,0,0,1,0,0,Low,6.46
338,34,DE,Retail,InApp,Android,52886.0,383,12,10.08,17,13.94,0.278,0.588,0.15,0,0,0,0,0,0,0,0,0,Low,-50.0
339,28,DE,Retail,InApp,Android,69416.0,589,9,6.7,15,18.58,0.449,,0.074,2,0,0,0,0,0,1,0,0,Low,-19.28
340,67,NL,Retail,Partner,Android,36720.0,265,7,7.41,22,22.3,0.41,0.124,0.037,3,2,0,0,0,0,1,0,0,Medium,-26.96
341,51,ES,SME,InApp,iOS,33216.0,582,13,8.35,36,66.78,0.565,0.08,0.101,0,0,0,0,0,0,1,1,0,Low,32.02
342,33,BE,Retail,InApp,iOS,36342.0,1422,11,8.05,28,36.2,0.297,,0.038,0,0,0,0,0,0,1,1,0,Low,103.38
343,50,BE,Retail,Partner,Android,16364.0,639,7,7.35,17,31.23,0.587,0.661,0.068,0,1,0,0,0,0,1,1,0,Medium,81.72
344,44,DE,Retail,InApp,Android,17623.0,1140,8,6.82,14,24.42,0.323,0.297,0.135,0,0,0,0,0,1,0,1,0,Medium,-8.45
345,65,NL,Retail,InApp,Android,51938.0,649,8,13.37,18,7.93,0.208,0.126,0.128,0,0,1,0,0,0,0,0,0,Medium,-43.94
346,31,FR,Retail,InApp,iOS,19678.0,654,15,10.09,17,7.87,0.135,0.313,0.038,0,0,0,0,0,1,1,1,0,Medium,45.6
347,69,DE,Retail,InApp,Web,24801.0,990,6,8.42,15,41.63,0.478,0.034,0.152,1,0,0,0,0,0,1,0,1,Low,-29.99
348,66,NL,Retail,Web,iOS,40372.0,171,11,9.32,21,16.69,0.497,0.571,0.094,0,0,0,0,0,0,0,0,1,Low,-25.58
349,27,UK,Retail,InApp,iOS,35404.0,537,10,5.34,14,17.93,0.109,0.083,0.003,2,0,0,0,0,1,1,1,0,Medium,20.16
350,26,DE,Retail,Web,Android,56170.0,215,12,6.85,22,37.94,0.333,,0.057,1,1,1,0,0,0,1,0,0,Medium,-29.18
351,45,DE,Retail,Web,Android,,304,12,4.14,17,18.68,0.627,0.115,0.038,0,0,0,0,0,0,1,0,0,Low,-3.85
352,20,BE,SME,Partner,Android,,1066,8,,32,58.36,0.179,0.03,0.008,0,0,0,0,0,0,1,0,1,Low,28.75
353,33,ES,Retail,InApp,iOS,57546.0,267,11,4.46,26,24.08,0.388,0.102,0.054,0,0,0,0,0,0,1,1,0,Low,30.97
354,40,DE,Retail,InApp,iOS,53661.0,310,8,6.54,22,5.78,0.437,0.097,0.009,0,1,0,0,0,0,1,0,0,Low,2.67
355,68,UK,Retail,Partner,Android,19424.0,862,7,6.79,26,29.65,0.31,0.307,0.023,2,0,0,0,0,0,1,1,0,Low,81.02
356,69,IT,SME,Web,iOS,,526,14,5.67,34,41.04,0.291,0.129,0.06,1,1,1,0,0,0,1,0,0,High,-22.96
357,25,UK,Retail,InApp,Android,30559.0,190,6,10.04,11,12.01,0.144,0.445,0.08,0,0,0,0,1,1,0,0,0,Medium,-24.2
358,64,BE,Retail,InApp,Android,30137.0,1435,11,14.48,23,38.67,0.368,0.378,0.018,0,0,0,0,0,0,1,0,0,Low,13.74
359,22,UK,SME,,iOS,71912.0,1385,12,2.97,28,93.75,0.302,0.069,0.022,0,0,0,0,0,0,0,0,1,Low,37.94
360,56,BE,Retail,InApp,Android,43988.0,874,13,9.85,19,16.78,0.518,0.186,0.043,0,0,0,0,0,0,1,0,0,Low,-14.01
361,61,BE,Retail,InApp,Web,38519.0,790,7,7.25,23,26.91,0.645,0.194,0.06,1,0,0,0,0,0,1,1,0,Low,32.93
362,64,FR,Retail,Web,Android,43359.0,1213,13,4.06,17,35.01,0.511,0.018,0.064,1,0,0,0,0,0,0,1,0,Low,6.8
363,29,DE,Retail,InApp,iOS,55988.0,1460,12,5.22,16,79.34,0.552,0.046,0.045,1,0,0,0,0,0,0,1,1,Low,23.79
364,64,NL,Retail,InApp,Android,,162,10,7.9,16,13.33,0.039,0.381,0.074,0,0,0,0,0,0,1,0,0,Low,-18.37
365,24,BE,Retail,Web,Web,,152,14,7.68,25,9.81,0.249,0.166,0.121,1,0,0,0,0,1,1,0,1,Medium,-29.48
366,44,NL,Retail,Web,Android,52507.0,500,11,8.53,17,22.63,0.281,0.084,0.05,1,0,0,0,0,1,1,0,0,Low,-11.52
367,42,BE,Retail,InApp,iOS,17738.0,461,7,5.03,21,34.26,0.429,0.235,0.098,1,0,0,0,0,0,0,1,0,Medium,22.7
368,34,FR,Retail,Web,iOS,57852.0,1344,3,2.05,18,9.73,0.262,0.041,0.049,1,0,0,0,1,0,1,0,0,Low,3.18
369,19,IT,Retail,InApp,Android,16317.0,765,9,7.79,28,58.68,0.357,0.026,0.037,0,0,0,0,0,0,1,0,0,Low,18.97
